k1,k2,lambda,val_mAP
27,8,0.44210526315789467,0.9679430708111687
28,7,0.46842105263157896,0.9679430216314907
16,4,0.5210526315789473,0.9679429097711009
22,6,0.5210526315789473,0.9679428464318957
19,5,0.4157894736842105,0.967942723123176
22,5,0.46842105263157896,0.9679426668544034
21,1,0.46842105263157896,0.9679420719135525
23,7,0.46842105263157896,0.9679420543482309
28,2,0.3368421052631579,0.9679420429648218
21,1,0.44210526315789467,0.9679420128382156
29,6,0.49473684210526314,0.9679419737641958
31,2,0.5473684210526315,0.9679418636362486
20,1,0.6,0.9679418508059048
30,5,0.5210526315789473,0.9679417698768371
20,1,0.5736842105263158,0.967941752265277
31,8,0.5473684210526315,0.9679413509554525
32,8,0.5736842105263158,0.9679410878415848
31,3,0.5473684210526315,0.9679408930075213
23,3,0.6,0.9679408713283529
25,1,0.46842105263157896,0.9679406246364954
26,2,0.6,0.9679405398288604
21,1,0.4157894736842105,0.9679404258545878
23,8,0.5210526315789473,0.967940175427718
28,6,0.4157894736842105,0.967940150260183
33,6,0.4157894736842105,0.9679400136126278
28,1,0.1,0.9679400118047857
33,6,0.5210526315789473,0.9679399429403203
34,1,0.46842105263157896,0.967939768298133
31,5,0.5736842105263158,0.967939665233722
33,5,0.49473684210526314,0.967939633870819
18,2,0.46842105263157896,0.9679395919751175
19,6,0.4157894736842105,0.9679395539239978
17,5,0.5473684210526315,0.9679395127530009
31,6,0.5210526315789473,0.9679392998988796
30,5,0.5473684210526315,0.9679391494426267
20,1,0.5473684210526315,0.9679390595021847
32,8,0.6,0.9679389863398661
33,6,0.3894736842105263,0.9679389637638788
32,8,0.5210526315789473,0.9679386808741984
20,1,0.5210526315789473,0.9679386128653767
31,4,0.5210526315789473,0.967938500786977
32,8,0.49473684210526314,0.9679383441044581
20,1,0.49473684210526314,0.9679382130669946
28,6,0.44210526315789467,0.9679380652926601
32,3,0.5473684210526315,0.9679380215889796
21,4,0.6,0.9679380152556682
32,6,0.5210526315789473,0.9679378815802893
31,7,0.49473684210526314,0.9679378421707884
33,5,0.5473684210526315,0.9679376136343103
33,8,0.49473684210526314,0.9679375726195418
21,4,0.5473684210526315,0.9679373911708522
22,6,0.49473684210526314,0.9679370940048558
28,9,0.6,0.967937072577978
24,8,0.5210526315789473,0.9679370311312071
28,8,0.44210526315789467,0.9679370236165525
33,5,0.4157894736842105,0.9679370106795736
34,5,0.5736842105263158,0.9679368910249657
19,1,0.6,0.9679367898582809
23,1,0.31052631578947365,0.9679366670016847
28,5,0.46842105263157896,0.9679364723614099
34,2,0.44210526315789467,0.9679363809582856
24,3,0.5736842105263158,0.967936281640434
30,3,0.5473684210526315,0.9679362685793719
30,8,0.46842105263157896,0.9679362114737867
27,1,0.23157894736842105,0.9679361786401431
32,5,0.5736842105263158,0.9679360248237179
31,2,0.5210526315789473,0.9679358381614331
34,5,0.44210526315789467,0.9679358349875421
33,6,0.46842105263157896,0.9679357544985171
29,3,0.49473684210526314,0.9679356875695472
26,8,0.46842105263157896,0.96793568139284
15,4,0.5736842105263158,0.9679356706586025
25,8,0.49473684210526314,0.9679355100184662
27,6,0.44210526315789467,0.9679355089310516
23,7,0.44210526315789467,0.9679349891076461
26,1,0.4157894736842105,0.967934917279129
29,5,0.49473684210526314,0.9679348598627459
30,4,0.49473684210526314,0.9679347860728458
32,2,0.5736842105263158,0.9679345908823898
22,8,0.6,0.9679342637718564
20,1,0.46842105263157896,0.9679342482583722
20,1,0.44210526315789467,0.9679341891830352
32,8,0.5473684210526315,0.9679341829858016
17,3,0.5473684210526315,0.9679337941371835
26,5,0.49473684210526314,0.9679337581800602
16,5,0.5736842105263158,0.9679335315617155
22,7,0.5210526315789473,0.967933385930263
23,8,0.49473684210526314,0.9679332764283411
27,9,0.5473684210526315,0.9679330178132726
32,7,0.49473684210526314,0.9679328497896352
20,1,0.4157894736842105,0.9679326113584616
16,3,0.49473684210526314,0.9679324572941062
22,3,0.5736842105263158,0.9679322825226297
34,4,0.49473684210526314,0.9679321886099993
34,1,0.44210526315789467,0.9679321087944488
33,5,0.3894736842105263,0.9679319676940445
21,1,0.3894736842105263,0.9679319408880749
15,2,0.44210526315789467,0.9679318973248671
33,8,0.46842105263157896,0.9679317297534447
21,4,0.5736842105263158,0.9679314657903036
30,2,0.46842105263157896,0.9679314002044501
27,1,0.20526315789473684,0.9679313842149867
33,6,0.44210526315789467,0.9679311172909361
27,2,0.44210526315789467,0.96793057669543
28,6,0.3894736842105263,0.9679305433817142
30,6,0.49473684210526314,0.9679303040841025
31,1,0.2578947368421053,0.9679302667888973
18,4,0.3631578947368421,0.9679302067695914
22,1,0.20526315789473684,0.9679301518025943
25,3,0.5736842105263158,0.9679295878480075
34,5,0.49473684210526314,0.9679291989427069
17,2,0.6,0.9679291708184997
24,4,0.44210526315789467,0.9679291102846574
33,2,0.44210526315789467,0.9679288334742553
34,7,0.49473684210526314,0.9679288184558354
34,6,0.5210526315789473,0.967928796271664
27,3,0.46842105263157896,0.9679285490667343
27,2,0.31052631578947365,0.9679285388770934
26,2,0.5736842105263158,0.9679285310117028
31,8,0.46842105263157896,0.9679281697939859
30,1,0.2578947368421053,0.9679280711818796
34,5,0.46842105263157896,0.9679278212061394
24,7,0.46842105263157896,0.9679276642500189
24,1,0.44210526315789467,0.9679274557693197
22,8,0.5736842105263158,0.9679274092529317
17,5,0.5210526315789473,0.9679271251378508
32,2,0.5473684210526315,0.9679269855527847
27,5,0.46842105263157896,0.9679269788988397
30,6,0.46842105263157896,0.9679269591091425
29,8,0.44210526315789467,0.9679269203444802
14,2,0.5473684210526315,0.9679267917559408
21,4,0.5210526315789473,0.9679267810864991
27,6,0.4157894736842105,0.9679267715720232
20,6,0.5473684210526315,0.9679265111688318
18,6,0.5210526315789473,0.9679264436373481
16,4,0.49473684210526314,0.9679262699343688
27,9,0.5210526315789473,0.967926194710794
14,2,0.5210526315789473,0.9679261203419887
23,7,0.4157894736842105,0.9679258352471135
33,4,0.46842105263157896,0.967925815380932
32,8,0.46842105263157896,0.9679252840391952
22,2,0.6,0.9679250668657079
22,4,0.4157894736842105,0.9679250528283369
27,2,0.3631578947368421,0.9679248488817551
23,4,0.4157894736842105,0.9679248185983634
33,6,0.49473684210526314,0.9679246430204177
22,6,0.46842105263157896,0.9679244948045501
26,9,0.5736842105263158,0.9679244825611625
21,1,0.3631578947368421,0.9679243004368137
21,1,0.3368421052631579,0.9679242535127871
20,1,0.3894736842105263,0.9679241562198169
21,1,0.31052631578947365,0.967924126738758
25,2,0.6,0.967923901559671
25,7,0.46842105263157896,0.9679237303688799
29,2,0.3894736842105263,0.9679235599957576
15,3,0.49473684210526314,0.9679234235070644
26,9,0.6,0.96792339530374
28,5,0.44210526315789467,0.9679232658111527
24,7,0.44210526315789467,0.9679230681508673
27,1,0.1,0.9679230212058193
28,2,0.31052631578947365,0.9679229652360595
24,8,0.49473684210526314,0.9679228957263212
26,3,0.5473684210526315,0.9679228665446926
23,6,0.4157894736842105,0.9679228266323975
29,9,0.6,0.96792281204844
19,4,0.3368421052631579,0.9679225184031017
34,5,0.5210526315789473,0.9679224543282486
27,2,0.3368421052631579,0.9679223708101047
27,5,0.44210526315789467,0.9679221241689021
34,8,0.6,0.9679220880699909
23,3,0.5736842105263158,0.9679216012964439
22,7,0.49473684210526314,0.9679213804802853
22,8,0.5473684210526315,0.9679212321698487
28,9,0.5736842105263158,0.9679211983632838
34,8,0.5736842105263158,0.9679209772771901
18,6,0.46842105263157896,0.9679208238104811
19,2,0.49473684210526314,0.9679207830085952
24,5,0.44210526315789467,0.9679205804178893
26,8,0.44210526315789467,0.9679205227444577
25,8,0.46842105263157896,0.967920355604122
15,5,0.6,0.9679201696987734
23,9,0.6,0.9679199537883542
19,1,0.5736842105263158,0.9679198698529689
19,1,0.5473684210526315,0.9679197750522647
32,4,0.5210526315789473,0.9679197204451838
18,6,0.49473684210526314,0.9679196074118553
34,5,0.5473684210526315,0.9679195908822927
34,1,0.3631578947368421,0.9679193259206348
27,2,0.4157894736842105,0.9679192475987588
18,5,0.4157894736842105,0.9679190882399598
22,5,0.44210526315789467,0.967919071732293
25,9,0.6,0.9679186608815944
30,5,0.49473684210526314,0.9679185737176211
17,2,0.5736842105263158,0.9679184415804454
29,1,0.20526315789473684,0.9679184022702657
19,1,0.5210526315789473,0.9679180897543759
31,5,0.5473684210526315,0.9679179336397415
24,2,0.6,0.967917879123017
20,5,0.5473684210526315,0.9679173131666624
29,5,0.46842105263157896,0.9679172446184496
18,2,0.44210526315789467,0.967917194110395
34,2,0.4157894736842105,0.9679169255461748
28,3,0.46842105263157896,0.9679168592552889
20,5,0.5210526315789473,0.9679168346326954
32,2,0.5210526315789473,0.9679166357022255
20,1,0.3631578947368421,0.9679165157685558
25,5,0.46842105263157896,0.9679164855055619
20,1,0.3368421052631579,0.9679164795757057
20,1,0.31052631578947365,0.9679163886673297
16,2,0.46842105263157896,0.9679163870164286
24,9,0.6,0.9679162206365356
26,1,0.3894736842105263,0.9679161540902719
17,6,0.6,0.9679160896137152
19,1,0.49473684210526314,0.9679160255451923
19,1,0.46842105263157896,0.9679158652181031
23,5,0.4157894736842105,0.9679155413930254
26,2,0.5473684210526315,0.9679155249202658
26,9,0.5473684210526315,0.9679154324112185
19,1,0.44210526315789467,0.9679151569375245
32,1,0.46842105263157896,0.967915071981789
34,8,0.5473684210526315,0.9679150667094217
14,3,0.5210526315789473,0.9679150626563908
29,4,0.46842105263157896,0.9679150027718867
34,1,0.4157894736842105,0.9679147371097008
22,6,0.44210526315789467,0.9679147142068263
22,2,0.5736842105263158,0.9679146887206944
20,3,0.6,0.9679145615992817
34,5,0.4157894736842105,0.967914541342022
31,6,0.46842105263157896,0.967914166373506
17,4,0.46842105263157896,0.9679139904169262
19,1,0.4157894736842105,0.9679137641344254
33,6,0.3631578947368421,0.9679134742644988
19,1,0.3894736842105263,0.9679133424123211
17,5,0.49473684210526314,0.9679131101753806
22,7,0.46842105263157896,0.9679130679192693
28,4,0.44210526315789467,0.9679128080196231
34,1,0.3894736842105263,0.9679127770379855
19,1,0.3631578947368421,0.9679127750771779
19,1,0.3368421052631579,0.9679127300294152
27,6,0.3894736842105263,0.9679125494014048
27,2,0.3894736842105263,0.9679125108227046
31,5,0.5210526315789473,0.9679123331692917
29,6,0.4157894736842105,0.9679122079256006
15,2,0.4157894736842105,0.9679121925292152
19,1,0.31052631578947365,0.9679121197920065
25,9,0.5736842105263158,0.9679118297500947
19,1,0.28421052631578947,0.9679117738896259
29,5,0.44210526315789467,0.9679112445268987
24,3,0.5473684210526315,0.9679111016029752
29,2,0.3631578947368421,0.9679110444237609
18,6,0.44210526315789467,0.967910491341068
33,5,0.3631578947368421,0.967910479980229
27,9,0.49473684210526314,0.9679104311423897
33,4,0.44210526315789467,0.9679104300538234
21,4,0.49473684210526314,0.9679103504469421
25,8,0.44210526315789467,0.9679102721426112
19,6,0.3894736842105263,0.9679101429317813
28,5,0.4157894736842105,0.9679100861685683
20,5,0.49473684210526314,0.9679099502912165
23,8,0.46842105263157896,0.9679098988353331
26,1,0.3631578947368421,0.9679097931568796
26,4,0.46842105263157896,0.9679096564348606
25,1,0.44210526315789467,0.9679096273310713
34,6,0.3894736842105263,0.9679092281411645
21,1,0.28421052631578947,0.9679089991712524
24,9,0.5736842105263158,0.9679089530101421
22,1,0.17894736842105263,0.9679087949197944
30,5,0.46842105263157896,0.9679087841304709
29,9,0.5736842105263158,0.9679086004822437
25,2,0.5736842105263158,0.9679085222827244
29,6,0.44210526315789467,0.9679084953238397
31,4,0.49473684210526314,0.9679083421701477
24,8,0.46842105263157896,0.9679081639622608
25,4,0.44210526315789467,0.9679080044617981
26,7,0.44210526315789467,0.9679076531498475
16,5,0.5473684210526315,0.9679075080588937
18,3,0.44210526315789467,0.9679072613052455
34,4,0.46842105263157896,0.9679071850172387
23,9,0.5736842105263158,0.9679069258385753
22,8,0.5210526315789473,0.9679067628142443
30,9,0.6,0.9679066642880878
19,3,0.46842105263157896,0.9679066321324189
22,7,0.44210526315789467,0.9679066083041548
26,6,0.44210526315789467,0.9679064108488362
32,3,0.5210526315789473,0.9679063850574748
26,5,0.46842105263157896,0.9679060857014938
31,6,0.49473684210526314,0.9679056386422421
29,7,0.46842105263157896,0.9679055888137887
25,6,0.44210526315789467,0.9679050737145678
31,5,0.46842105263157896,0.9679050097902876
33,4,0.4157894736842105,0.9679048127500206
22,3,0.5473684210526315,0.967904766772756
31,3,0.5210526315789473,0.9679046492856875
34,8,0.5210526315789473,0.967904567093173
14,2,0.49473684210526314,0.9679043309750631
32,5,0.5210526315789473,0.9679043221241254
32,4,0.49473684210526314,0.9679041635536618
22,9,0.6,0.9679041377446193
27,3,0.44210526315789467,0.9679040640247821
33,3,0.49473684210526314,0.9679037283552868
19,5,0.3894736842105263,0.9679036540200061
19,2,0.46842105263157896,0.9679035859197943
33,6,0.3368421052631579,0.9679034155927179
17,2,0.5473684210526315,0.9679030494297253
34,6,0.44210526315789467,0.9679030195076567
30,2,0.44210526315789467,0.9679028391061926
34,6,0.4157894736842105,0.967902761441855
32,5,0.5473684210526315,0.9679025624289799
19,1,0.2578947368421053,0.9679025182433777
31,5,0.49473684210526314,0.9679025041170681
23,2,0.6,0.9679022068747662
30,6,0.44210526315789467,0.9679021931501588
26,9,0.5210526315789473,0.9679021928512945
32,6,0.46842105263157896,0.967902184885951
30,8,0.44210526315789467,0.9679019777984266
26,3,0.5210526315789473,0.9679017964181179
27,4,0.44210526315789467,0.9679015639531252
31,6,0.44210526315789467,0.9679015353783446
20,1,0.28421052631578947,0.9679013715490538
27,7,0.44210526315789467,0.9679012273113397
34,6,0.46842105263157896,0.9679009463065585
25,3,0.5473684210526315,0.9679008920142134
34,3,0.49473684210526314,0.9679007881811925
31,5,0.44210526315789467,0.9679004105867955
20,4,0.49473684210526314,0.9679002857127857
25,7,0.44210526315789467,0.9679000920237937
27,2,0.28421052631578947,0.9679000109724692
30,5,0.44210526315789467,0.9678997144395338
31,8,0.44210526315789467,0.9678997001734375
31,9,0.6,0.9678995183471817
23,3,0.5473684210526315,0.967899457045036
29,6,0.3894736842105263,0.9678994563481382
23,9,0.5473684210526315,0.9678991376328602
25,9,0.5473684210526315,0.9678990891431207
33,7,0.46842105263157896,0.9678989335388749
18,5,0.3894736842105263,0.9678985666671536
32,6,0.49473684210526314,0.967898522008779
15,4,0.5473684210526315,0.9678981282810939
22,7,0.4157894736842105,0.967897650220544
16,6,0.6,0.9678976404274996
26,6,0.4157894736842105,0.9678973588464043
24,6,0.4157894736842105,0.9678973384557114
26,3,0.49473684210526314,0.9678971103831667
33,8,0.44210526315789467,0.9678969961820045
32,5,0.46842105263157896,0.9678968566304441
34,6,0.49473684210526314,0.9678968456196668
22,1,0.15263157894736842,0.9678967305784806
22,2,0.5473684210526315,0.9678964593168767
28,9,0.5473684210526315,0.9678962054982447
20,3,0.5736842105263158,0.967896187591384
30,6,0.4157894736842105,0.9678959672900675
34,1,0.31052631578947365,0.9678959015443936
20,5,0.46842105263157896,0.9678958160403138
31,6,0.4157894736842105,0.9678957859050771
23,7,0.3894736842105263,0.9678957608263496
23,8,0.44210526315789467,0.9678957200416992
28,6,0.3631578947368421,0.967895426881745
27,4,0.4157894736842105,0.9678951970609445
30,9,0.5736842105263158,0.9678951555006319
32,5,0.49473684210526314,0.9678951402114313
28,5,0.3894736842105263,0.9678950800924573
30,3,0.5210526315789473,0.9678946922213082
28,2,0.28421052631578947,0.9678946219038654
32,1,0.44210526315789467,0.9678942772418249
34,8,0.49473684210526314,0.9678942683215158
16,2,0.44210526315789467,0.9678941680754415
27,5,0.4157894736842105,0.9678940744021134
21,5,0.5736842105263158,0.9678939164011682
22,4,0.3894736842105263,0.9678933704622603
24,7,0.4157894736842105,0.967893335819284
17,5,0.46842105263157896,0.9678932501159817
29,4,0.44210526315789467,0.9678930470510625
27,8,0.4157894736842105,0.9678930226009343
18,2,0.4157894736842105,0.9678930159547616
34,1,0.3368421052631579,0.9678927924417045
24,1,0.4157894736842105,0.9678923663233497
23,1,0.28421052631578947,0.9678923377354265
32,5,0.44210526315789467,0.9678919376032709
21,5,0.6,0.9678917127527428
15,2,0.3894736842105263,0.9678915128363953
29,1,0.17894736842105263,0.9678914863956796
33,1,0.23157894736842105,0.9678914632771609
28,2,0.12631578947368421,0.967891366451466
19,2,0.4157894736842105,0.9678912512306633
33,2,0.4157894736842105,0.9678911940345931
30,7,0.46842105263157896,0.9678909198328587
14,2,0.46842105263157896,0.9678908340817747
17,6,0.5736842105263158,0.9678906169837941
18,6,0.4157894736842105,0.9678904726064674
28,7,0.44210526315789467,0.9678902075946358
21,4,0.46842105263157896,0.9678897095256797
15,5,0.5736842105263158,0.9678894236617132
22,8,0.49473684210526314,0.9678891837819544
24,8,0.44210526315789467,0.9678891598253292
24,9,0.5473684210526315,0.9678891597182662
22,1,0.12631578947368421,0.967889091688972
34,4,0.44210526315789467,0.9678889695179217
27,7,0.4157894736842105,0.967888928539059
24,2,0.5736842105263158,0.9678888903673807
13,3,0.6,0.9678884177980766
31,2,0.49473684210526314,0.9678883591742771
32,6,0.44210526315789467,0.9678878909702441
21,6,0.6,0.9678876780900552
27,10,0.6,0.9678876029874276
16,4,0.46842105263157896,0.9678875893433403
26,9,0.49473684210526314,0.967887477923944
17,3,0.5210526315789473,0.967887387900236
32,9,0.6,0.9678872979355161
30,6,0.3894736842105263,0.9678872533709516
13,2,0.6,0.9678871761522693
32,6,0.4157894736842105,0.9678871627895881
21,5,0.5473684210526315,0.9678870965257819
29,5,0.4157894736842105,0.9678869094552955
34,8,0.46842105263157896,0.967886869964373
33,6,0.31052631578947365,0.9678867896952769
27,10,0.5736842105263158,0.9678866677169425
26,2,0.5210526315789473,0.9678864290241633
27,2,0.23157894736842105,0.9678863484463504
20,6,0.5210526315789473,0.9678861810950727
22,5,0.4157894736842105,0.967885685075854
26,5,0.44210526315789467,0.9678855971328456
22,2,0.5210526315789473,0.9678855447257008
25,9,0.5210526315789473,0.9678854897262616
22,6,0.4157894736842105,0.9678854256535013
32,8,0.44210526315789467,0.9678853522618077
19,2,0.44210526315789467,0.9678853175081247
20,4,0.46842105263157896,0.9678851303607398
26,1,0.3368421052631579,0.9678848226378743
21,1,0.2578947368421053,0.9678848087151667
28,11,0.6,0.9678847646853747
21,5,0.5210526315789473,0.9678847551820831
